,business_id,name,city,state,stars,review_count,categories
3515,Bk39_jYGJjYzL4jpTTZOHQ,Parma Park,Santa Barbara,CA,3.0,5,"Local Flavor, Parks, Hiking, Active Life"
3516,4r5_SYcrA2eXxJpyuu3J5A,Isla Vista Market,Goleta,CA,2.0,32,"Food, Grocery"
3517,WN-t8DRw7EWLWwPyoBkrwA,Hammonds Beach,Santa Barbara,CA,4.5,11,"Beaches, Active Life"
3518,TEsWoTr9Qh973BMOoY_MKg,Distinctive Video,Reno,CA,5.0,12,"Video/Film Production, Professional Services, Event Planning & Services, Videographers"
3519,gsOxdGafgsMpbnjTPHoVSQ,SAMSARA Wine Co,Goleta,CA,4.5,13,"Wine Tasting Room, Wineries, Food, Arts & Entertainment"
3520,UuRZpgZsHX7PyykHV3wbZg,Crushcakes & Cafe,Santa Barbara,CA,4.0,761,"Bakeries, Cafes, Coffee & Tea, Food, Desserts, Breakfast & Brunch, Restaurants"
3521,1rC0hBT49gVljFQYTIGIaA,The James Joyce,Santa Barbara,CA,3.5,163,"Irish Pub, Nightlife, Bars, Pubs"
3522,NDwoKO79_T49UEKVDlHd3A,Sustainable Wine Tours,Santa Barbara,CA,5.0,358,"Wine Tours, Hotels & Travel, Tours, Transportation, Wineries, Limos, Food, Arts & Entertainment"
3523,PZcS2-2DCssSz3v2Qydriw,University Of California - Santa Barbara,Santa Barbara,CA,4.5,119,"Education, Colleges & Universities"
3524,kKbohzNOMTpW20CQC20whQ,Camp Canine,Santa Barbara,CA,4.5,105,"Pet Sitting, Pets, Pet Training, Pet Boarding, Pet Services, Pet Groomers"
3525,1FqgUtPHfHIWA09Mv4y7eg,Homebridge Financial Services,Santa Barbara,CA,4.5,5,"Financial Services, Mortgage Brokers, Home Services, Real Estate, Mortgage Lenders"
3526,IjcDm_NIT0P4vxevx1obAg,Summerland Antique Collective,Summerland,CA,3.5,19,"Shopping, Antiques, Arts & Entertainment, Home Decor, Home & Garden, Thrift Stores, Outdoor Furniture Stores, Fashion, Used, Vintage & Consignment, Art Galleries"
3527,Id8LiSdQ9FbHzwxxUHwGjw,UC Santa Barbara Soccer,Santa Barbara,CA,4.5,5,"Colleges & Universities, Arts & Entertainment, Amateur Sports Teams, Active Life, Local Flavor, Education, Stadiums & Arenas"
3528,ltfRjG4lpJMNnQZCG2oZTg,CVS Pharmacy,Carpinteria,CA,2.5,20,"Drugstores, Shopping, Convenience Stores, Health & Medical, Pharmacy, Food"
3529,AXC__4yZrn-N3BT7-2bV_Q,Biergarten,Santa Barbara,CA,4.0,104,"Nightlife, Beer Gardens, Restaurants, Pizza, Hot Dogs"
3530,011vcXzrmB86rXoVwCJiJw,CVS Pharmacy,Santa Barbara,CA,2.0,23,"Drugstores, Health & Medical, Pharmacy, Convenience Stores, Food, Shopping"
3531,I9O11Grg84oxMg7gCmxULA,The Mail Box,Santa Barbara,CA,4.5,13,"Shipping Centers, Public Services & Government, Post Offices, Local Services, Mailbox Centers"
3532,mYofSuxrIrPS2Gjsu-ZI4w,Eller's Donut House,Santa Barbara,CA,4.5,47,"Donuts, Restaurants, Food"
3533,pLHxbW7uDgBN3EMqGuNp9A,Ageless Men's Health,Santa Barbara,CA,4.0,7,"Health & Medical, Diagnostic Services, Family Practice, Medical Centers, Doctors, Laboratory Testing, Endocrinologists, Beauty & Spas, Medical Spas"
3534,mwsA08gpaEALG3C1ZI4ktw,Au Bon Climat Winery,Santa Barbara,CA,4.0,82,"Wine Tasting Room, Food, Arts & Entertainment, Wineries"
3535,l8aavamn7G-dN4kzxJskNA,Bluewater Hunter,Santa Barbara,CA,4.5,8,"Sporting Goods, Shopping, Sports Wear, Active Life, Diving, Fashion, Free Diving, Dive Shops"
3536,T0azNJYlflPXBTFU83W4Qw,Santa Barbara Teachers Federal Credit,Santa Barbara,CA,4.0,7,"Financial Services, Banks & Credit Unions"
3537,LYoXVXDXdo_z1B7aEuKFGQ,Anna J Photography,Santa Barbara,CA,5.0,18,"Event Planning & Services, Photographers, Session Photography, Event Photography"
3538,VRvlKCAQn_obDpyLUG7rJg,Beauty Salon V,Goleta,CA,5.0,28,"Hair Salons, Beauty & Spas"
3539,hTDzhfAkVkNybqUDdFcMjA,"Su Loan, DDS",Goleta,CA,5.0,11,"Dentists, Cosmetic Dentists, General Dentistry, Health & Medical, Oral Surgeons"
3540,MM4342cpZ3qKT31m5Jhd3w,Livescan Santa Barbara,Santa Barbara,CA,3.5,14,"Lawyers, General Litigation, Notaries, Professional Services, Session Photography, Travel Services, Local Services, Passport & Visa Services, Event Planning & Services, Shredding Services, Hotels & Travel, Printing Services, Photographers, Fingerprinting"
3541,HwDD8h23BnXPHtag-9Ipkw,Fur Feathers and Scales Pet Services,Goleta,CA,5.0,6,"Pet Training, Pets, Pet Services, Dog Walkers, Pet Sitting"
3542,ZEGTeJHuZmpwHxZLE-yd3g,Cat & Bird Clinic,Santa Barbara,CA,4.0,57,"Pet Services, Pets, Veterinarians"
3543,pUMkaudQgA1Pv7aD4u8PAg,Elite Home Services,Santa Barbara,CA,5.0,10,"Plumbing, Flooring, Professional Services, Contractors, Home Services, Countertop Installation, Interior Design, Painters, Handyman, Cabinetry"
3544,eiXwHclgebIeThSeuIGk3w,Haute Blossoms Floral,Santa Barbara,CA,5.0,5,"Event Planning & Services, Floral Designers, Shopping, Flowers & Gifts, Wedding Planning, Florists"
3545,CdmCT3yHq_Ep_kSxd2pPOw,Jessica Maher Photography,Carpinteria ,CA,5.0,10,"Event Planning & Services, Photographers, Session Photography, Professional Services, Event Photography"
3546,SZNPeRSJ48mm77aXqfUbCw,HomeGoods,Goleta,CA,3.5,24,"Outdoor Furniture Stores, Home Decor, Kitchen & Bath, Home & Garden, Shopping"
3547,1CJyrUUgy3NRGpR-DGfJOg,Evan's Relaxing Station,Santa Barbara,CA,4.0,96,"Massage, Beauty & Spas"
3548,Alaor1SXjdIhPnO_03UzWA,Santa Barbara Sub Zero & Viking,Santa Barbara,CA,5.0,19,"Local Services, Appliances & Repair"
3549,QVp5KhccY1vvjZIskif3uw,Riley's Flowers,Santa Barbara,CA,3.5,118,"Florists, Shopping, Flowers & Gifts"
3550,qRr9ILdWroRM0v1utwAmrw,David Magid - Village Properties,Santa Barbara,CA,5.0,7,"Real Estate Services, Real Estate Agents, Home Services, Real Estate"
3551,wxdpQV7CZHn6_DFr-JGUgw,Rori's Artisanal Creamery,Santa Barbara,CA,4.5,289,"Ice Cream & Frozen Yogurt, Event Planning & Services, Food, Caterers"
3552,kbWKwvLXfJm5sLVfw-Foww,Jill's Place,Santa Barbara,CA,4.0,325,"Event Planning & Services, Caterers, Sandwiches, Bars, Steakhouses, Delis, Nightlife, Burgers, Cafes, American (New), Restaurants, American (Traditional)"
3553,atUt6lCpBy3dnzFBI1uIyw,True Grit Woodwork & Handyman Service,Santa Barbara,CA,4.5,16,"Carpenters, Handyman, Home Services"
3554,Pl1C5l6qopDMltjDAcs4DQ,Balloon Affair,Santa Barbara,CA,4.0,9,"Balloon Services, Event Planning & Services, Party & Event Planning, Party Supplies"
3555,xIxaczgUFRr5C1LNbQSKow,San Ysidro Ranch,Santa Barbara,CA,4.5,129,"Venues & Event Spaces, Hotels & Travel, Event Planning & Services, Hotels, Wedding Planning"
3556,edDmC1Zcr5SVczbKBfiXqw,Montecito Village Grocery,Santa Barbara,CA,3.0,25,"Specialty Food, Beer, Wine & Spirits, Grocery, Bakeries, Restaurants, Delis, Butcher, Food"
3557,mx6rqbH8nnH-gVpj363ApA,Earl Warren Showgrounds,Santa Barbara,CA,3.5,30,"Hotels & Travel, Venues & Event Spaces, Arts & Entertainment, RV Parks, Event Planning & Services, Haunted Houses, Active Life, Parks"
3558,E964sbwO5A8c348vZchBtA,Men's Wearhouse,Santa Barbara,CA,4.0,68,"Men's Clothing, Formal Wear, Shopping, Fashion, Plus Size Fashion, Bespoke Clothing"
3559,4nkZOP6h93J1Af0GdodYgg,SB Physio- A Physical Therapy Corp,Santa Barbara,CA,5.0,26,"Doctors, Physical Therapy, Sports Medicine, Health & Medical, Medical Centers"
3560,aI9qu86EP4VE-bQX4OFc9Q,805 Camera Bus,Goleta,CA,5.0,6,"Photo Booth Rentals, Event Planning & Services"
3561,4xtj2p26iEReV5VQQcbusQ,Wells Fargo Bank,Santa Barbara,CA,2.5,16,"Financial Services, Banks & Credit Unions"
3562,7JkmrXDxl58maLKL0j2WaQ,Honeys,Santa Barbara,CA,4.5,107,"Beauty & Spas, Eyelash Service, Waxing, Hair Removal, Tanning"
3563,S-slehOL5Owbpwy7WmKzJA,Goleta Jewelers,Goleta,CA,4.0,7,"Jewelry, Shopping"
3564,5vIOqHKIQWdmV-XNVmH0NQ,"Caroline White, L.Ac",Goleta,CA,5.0,17,"Nutritionists, Acupuncture, Health & Medical, Traditional Chinese Medicine"
3565,d-8uNLbRCntAg1evqnU4sw,Upham Hotel,Santa Barbara,CA,4.0,156,"Hotels, Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Caterers, Bed & Breakfast"
3566,n5lGrWToav9NvNJgF6l5CQ,Sirena,Santa Barbara,CA,5.0,16,"Women's Clothing, Fashion, Shopping"
3567,aAzV0OeIukd95kH93uuTrg,Elite Nails,Carpinteria,CA,3.5,43,"Nail Salons, Beauty & Spas, Waxing, Hair Removal"
3568,TDXzJrOJTdja-3SIWZu6FQ,Santa Barbara Harbor,Santa Barbara,CA,4.5,32,"Event Planning & Services, Tours, Hotels, Hotels & Travel"
3569,2YnQAJdeFrcgPa8MqIYcDg,Cody's Cafe,Santa Barbara,CA,3.5,294,"Nightlife, American (Traditional), Cafes, Restaurants, Wine Bars, Breakfast & Brunch, Bars"
3570,uwVKlJUxamf9NsDt0L1RuA,Lassens Natural Foods & Vitamins,Santa Barbara,CA,2.5,22,"Health Markets, Food, Specialty Food, Shopping, Vitamins & Supplements"
3571,CMjjwZ43THQpVS9VwbpWOw,Grokenberger & Smith,Santa Barbara,CA,5.0,8,"General Litigation, Professional Services, Real Estate Law, Lawyers, Contract Law"
3572,RkR4c235ZALlY-wrlxvJxA,Precision Auto Service,Santa Barbara,CA,4.5,27,"Oil Change Stations, Auto Repair, Automotive"
3573,_tTKZJ89dS404ZEVnHa-Cw,Starbucks,Goleta,CA,2.5,75,"Food, Coffee & Tea"
3574,Oe1i1zj63jCPNqt1PAyjzQ,Roto-Rooter Plumbing & Water Cleanup,Carpinteria,CA,3.0,52,"Plumbing, Damage Restoration, Water Heater Installation/Repair, Home Services, Contractors"
3575,_g-1B4Fhdn9aoAZ3h2vAOA,The Beauty Bar,Santa Barbara,CA,5.0,7,"Hair Removal, Waxing, Makeup Artists, Beauty & Spas, Eyelash Service"
3576,YqnDeaIEtm6-rzfNfFaHNA,Econo West Heating Air & Plumbing,Santa Barbara,CA,5.0,20,"Heating & Air Conditioning/HVAC, Plumbing, Home Services, Air Duct Cleaning, Water Heater Installation/Repair, Local Services, Insulation Installation"
3577,xJ94mk1nysWsKD-UtXlKIA,Truckee River RV Park,Truckee,CA,4.0,53,"Boating, Gas Stations, RV Parks, Active Life, Hotels & Travel, Automotive"
3578,5LIBxc9PNCGjtGk1I7HOpg,Arrive Los Carneros II,Goleta,CA,5.0,5,"Home Services, Apartments, Real Estate"
3579,WUGRmrfSzQCyeG6mYAM-vw,Yona Redz,Santa Barbara,CA,4.5,125,"Restaurants, Latin American, Mexican, Tacos"
3580,_ecVi-tVoaKHKYxNkxFj7w,Dave's Dogs Grill,Santa Barbara,CA,4.5,365,"Restaurants, Hot Dogs"
3581,srecvLg5j5qOzwZBBI9veA,Annual Greek Festival,Santa Barbara,CA,3.0,8,"Arts & Entertainment, Festivals"
3582,Ci5HqqB5xSfp-QGxIfqgjQ,Family Barbers,Santa Barbara,CA,5.0,11,"Professional Services, Beauty & Spas, Barbers"
3583,8Lbz0hfE4MWzd7yDu9atBA,Uncorked Wine Tasting and Kitchen,Santa Barbara,CA,5.0,146,"Nightlife, Wine Bars, Bars, American (Traditional), Tapas/Small Plates, Tapas Bars, Food, Arts & Entertainment, Wine Tasting Room, Wineries, American (New), Restaurants"
3584,E87MYM3H2vvQXo-VCjd9wg,Grade Potential Tutoring,Santa Barbara,CA,3.5,5,"Test Preparation, Private Tutors, Education"
3585,a94IH4St8EeqrVNB0T3dJw,Sunny Smiles Dentistry for Children and Young Adults,Santa Barbara,CA,5.0,34,"Health & Medical, Oral Surgeons, Dentists, Pediatric Dentists"
3586,GW1giI0hKOH7yFKcYUrr2g,Zugan Health Urgent Care,Santa Barbara,CA,4.0,76,"Medical Centers, Health & Medical, Urgent Care, Doctors, Family Practice"
3587,Tw5tderBUFzj7fRLVZm2Bg,Pure Order Brewing,Santa Barbara,CA,4.5,82,"Food, Breweries"
3588,uDQNEJly3Y7O1kNvluQiRg,Fastrack Bicycles,Santa Barbara,CA,5.0,52,"Sporting Goods, Bikes, Active Life, Local Services, Bike Repair/Maintenance, Shopping, Bike Rentals"
3589,HVR-oYQXcHE4LlqswEk2LA,Madame Rosinka Consultant,Santa Barbara,CA,4.0,12,"Psychics, Active Life, Meditation Centers, Reiki, Health & Medical, Professional Services, Life Coach, Fitness & Instruction, Arts & Entertainment, Supernatural Readings"
3590,u9oG6CVhS9dJR5ZHS5q23A,The Little Things Bakery,Santa Barbara,CA,4.5,127,"Patisserie/Cake Shop, French, Food, Restaurants, Bakeries, Cupcakes"
3591,s1PRcLjqZEBGo3fsmJuddQ,T J Paws Self-Serve Dog Wash,Santa Barbara,CA,5.0,89,"Pet Groomers, Pets, Pet Services"
3592,NAF0Ri85_qwmbGIAr3d2eQ,Vastola Electric,Santa Barbara,CA,4.5,7,"Electricians, Home Services"
3593,99hUWV3vPK1-lLhJ5whhEA,APEX Smoke & Vape,Santa Barbara,CA,4.5,11,"Vape Shops, Head Shops, Tobacco Shops, Shopping"
3594,64QeDPeBh1a8mlRQ4PaTuw,A Crimson Holiday,Santa Barbara,CA,5.0,5,"Cards & Stationery, Shopping, Fashion, Arts & Entertainment, Arts & Crafts, Event Planning & Services, Flowers & Gifts, Home Decor, Home & Garden, Gift Shops, Art Galleries, Accessories"
3595,2wcJdD5jOM4OQhImvBMfxg,Silverhorn,Santa Barbara,CA,5.0,5,"Watches, Jewelry, Jewelry Repair, Local Services, Shopping"
3596,BbybSuvgHvMPKGEhj2YsZg,Sharon Kennedy Estate Management,Goleta,CA,2.5,6,"Professional Services, Lawyers"
3597,FjVAwrTr0AMfs78pDLamtA,Subway,Goleta,CA,2.5,17,"Fast Food, Restaurants, Sandwiches"
3598,OoYIpiwz5xUdDDNMHKvpxw,Girsh Park,Goleta,CA,4.5,15,"Dog Parks, Parks, Active Life"
3599,5rz_HnjCKV_F7SXf_7WMNA,Skin Essentials,Montecito,CA,4.5,6,"Health & Medical, Beauty & Spas, Hair Removal, Skin Care, Permanent Makeup, Day Spas, Medical Spas, Waxing"
3600,dqvAKXQwJBV0Pimz-IpkHQ,Saje Natural Wellness,Santa Barbara,CA,5.0,5,"Skin Care, Shopping, Cosmetics & Beauty Supply, Health & Medical, Beauty & Spas"
3601,KIpghikMrBbxx75tx_ZJUw,Starbucks,Santa Barbara,CA,3.0,13,"Food, Coffee & Tea"
3602,FbUkX5SQqKKebj0GgT9kDQ,UCSB Theater & Dance,Santa Barbara,CA,4.0,5,"Colleges & Universities, Education, Performing Arts, Arts & Entertainment"
3603,No_VZOugaWGor3nCauJWZA,Wild Lavender,Santa Barbara,CA,5.0,24,"Beauty & Spas, Eyebrow Services, Eyelash Service"
3604,lQ_DapWDi2i7C8t2UNoFwA,Esportiko,Goleta,CA,5.0,5,"Screen Printing/T-Shirt Printing, Graphic Design, Professional Services, Printing Services, Signmaking, Screen Printing, Local Services"
3605,rmSVVCOXj4BXICdAnk5Zew,Santa Barbara International Marathon,Goleta,CA,2.0,29,"Local Flavor, Arts & Entertainment, Races & Competitions, Active Life"
3606,T92-bDG_ZMntGtbObN0zWw,Mia Teetsel,Santa Barbara,CA,5.0,6,"Real Estate Agents, Home Services, Real Estate, Real Estate Services"
3607,s0JuoyDeKqpao5rtMAWawA,Rolfing by Zack,Santa Barbara,CA,5.0,6,"Massage Therapy, Rolfing, Beauty & Spas, Health & Medical"
3608,ga8FkqUvyo6vr3DArAI2XA,"Chantal Gariepy, RD, CDE",Santa Barbara,CA,4.0,5,"Weight Loss Centers, Nutritionists, Health & Medical"
3609,k1XGvBoPAXdPoGC2W-f2aA,Kanaloa Seafood,Santa Barbara,CA,4.0,225,"Restaurants, Specialty Food, Do-It-Yourself Food, Seafood Markets, Food, Caterers, Seafood, Breakfast & Brunch, Event Planning & Services"
3610,B_q2xoAgTyn6U4YNEc3kSw,China Pavilion,Santa Barbara,CA,3.5,348,"Chinese, Food, Dim Sum, Desserts, Coffee & Tea, Restaurants"
3611,mSIk7UFW6Z4_HvGagYSJaw,Hidden City Studios,Santa Barbara,CA,4.0,5,"Event Planning & Services, DJs, Recording & Rehearsal Studios, Local Services, Specialty Schools, Private Tutors, Education"
3612,Ys_XDFY5uMMUDnrJxABDHw,Haik's German Autohaus,Santa Barbara,CA,4.0,36,"Auto Repair, Oil Change Stations, Automotive, Tires, Transmission Repair, Car Dealers"
3613,L0pmDFlnnxg3_hy80Z5O7g,Vishions Smoke Shop,Santa Barbara,CA,3.5,52,"Adult, Art Supplies, Shopping, Head Shops, Tobacco Shops, Vape Shops, Arts & Crafts, Souvenir Shops"
3614,LVl6J0ld43IfHlOK2u5wpQ,Everclear Pool Service,Santa Barbara,CA,5.0,5,"Swimming Pools, Contractors, Active Life, Home Services, Pool & Hot Tub Service, Pool Cleaners, Professional Services"
3615,PZGthZooiVLw0bj6PaUFzA,Points of Success,Goleta,CA,2.0,5,"Beauty & Spas, Massage"
3616,Bw0Db784A1eunmhvROXLlg,Rockwell Cleaners,Carpinteria,CA,5.0,7,"Local Services, Dry Cleaning & Laundry, Laundry Services"
3617,7qv1d5tR4_EI7yT3lPns6A,"Kim Elizabeth, MD",Santa Barbara,CA,3.0,7,"Health & Medical, Family Practice, Doctors"
3618,lRXTxZozCnSAilx5ET-Xkg,Tesla Supercharger - Goleta,Goleta,CA,4.5,7,"EV Charging Stations, Automotive, Roadside Assistance"
3619,14al5SlDh3A4RzCDhUfUCg,Ocean Glass & Screen,Goleta,CA,4.0,22,"Home & Garden, Home Services, Glass & Mirrors, Windows Installation, Shopping, Kitchen & Bath"
3620,w79qtK0PpeDWrnY7E-uTRg,Taco Bell,Santa Barbara,CA,3.5,28,"Fast Food, Breakfast & Brunch, Restaurants, Mexican, Tex-Mex, Tacos"
3621,TiJeZLC2NS75HXQAxRRheQ,Sacred & Unique Weddings,Santa Barbara,CA,5.0,13,"Event Planning & Services, Officiants"
3622,UQZe-qWOpGiyEPsTUko5Rg,Rascal's Vegan Food,Santa Barbara,CA,4.5,25,"Restaurants, Vegan"
3623,rRiYtGfDsI3STA4USVGFTg,Goleta Valley Optical,Goleta,CA,4.0,32,"Shopping, Eyewear & Opticians"
3624,VlmgTNDFBEYzSFUfTesdsw,brewLAB,Carpinteria,CA,4.5,50,"Food, Breweries"
3625,lNWjZchYi5YKxwOIRAszKQ,Polar Bear,Santa Barbara,CA,5.0,6,"Children's Clothing, Shopping, Fashion"
3626,6wwH1WgF1fevoxY3SkA5Jg,"Farida Bounoua, MD",Santa Barbara,CA,4.5,6,"Health & Medical, Doctors, Weight Loss Centers, Hospitals, Surgeons"
3627,waDotd2D0TuQbPu1QUNAMw,US Post Office,Carpinteria,CA,2.0,21,"Local Services, Shipping Centers, Public Services & Government, Post Offices"
3628,Bm-NlFiZWMCwmmz9B_rlCA,Santa Barbara Wine Therapy,Santa Barbara,CA,4.0,254,"Wine Bars, Bars, Beer Bar, Nightlife"
3629,nx01nL2of3ngBwA6XZYqEg,Hotdog Mini Mart,Santa Barbara,CA,4.5,5,"Food, Beer, Wine & Spirits, Hot Dogs, Restaurants"
3630,NshfaKWLHV9s5yUwvm9fMw,"Hook, Line & Sinker",Santa Barbara,CA,4.0,26,"Hunting & Fishing Supplies, Sporting Goods, Fishing, Shopping, Gunsmith, Active Life, Guns & Ammo, Local Services"
3631,7n4DONOT2DaA6bLLGJUAnw,Haven Barber & Shop,Santa Barbara,CA,5.0,27,"Men's Clothing, Arts & Entertainment, Arcades, Shopping, Fashion, Beauty & Spas, Barbers"
3632,i5C6RVgr03HSrgCl8oa1Fg,Patxi's Pizza,Santa Barbara,CA,4.0,730,"Salad, Restaurants, Pizza, Sandwiches, Italian"
3633,5ISsvEUPUo0we9Zhb74oxA,Christie's Chateau,Carpinteria,CA,5.0,7,"Hair Salons, Hair Stylists, Eyelash Service, Beauty & Spas"
3634,E451ihy72tsLMAxbpPa0WQ,Little Corner Store,Santa Barbara,CA,4.0,11,"Grocery, Food"
3635,MWcd_c9E9mmn-9q9XSeeJA,Bond Fitness,Santa Barbara,CA,5.0,28,"Active Life, Yoga, Boot Camps, Fitness & Instruction, Health & Medical, Cardio Classes, Nutritionists, Circuit Training Gyms, Gyms, Trainers"
3636,EwaakynaS06R64xY8xM57g,BYOB! Brew Your Own Beverage,Santa Barbara,CA,4.5,9,"Shopping, Education, Do-It-Yourself Food, Kombucha, Food, Tasting Classes, Brewing Supplies, Breweries, Coffee Roasteries"
3637,FlMItGkFSIy5cPJqJxgtzA,Ceremonies By Nanette,Santa Barbara,CA,5.0,81,"Officiants, Event Planning & Services, Life Coach, Professional Services"
3638,pxIS0DCYF_CNeRICoVeDzw,Inn On Summerhill,Summerland,CA,4.0,96,"Hotels & Travel, Event Planning & Services, Hotels, Bed & Breakfast"
3639,2mJ9IiIhqjBDG8R_tsFdXA,Auto Dentist,Goleta,CA,5.0,42,"Health & Medical, Body Shops, Automotive, Dentists, General Dentistry"
3640,Ss6f5v_t5Vddiaz4ZOxL0g,Andersen's Danish Bakery & Restaurant,Santa Barbara,CA,4.0,1106,"Modern European, Nightlife, Bars, Restaurants, Bakeries, Wine Bars, Food, Scandinavian, Breakfast & Brunch"
3641,wIU71Wbao_xuZlfv4EUUwA,Huey's Detailing,Santa Barbara,CA,5.0,5,"Automotive, Auto Detailing"
3642,PTGq3QNcnOfcddz35Wq5HQ,Santa Barbara Police Department,Santa Barbara,CA,2.0,25,Public Services & Government
3643,JgSTUp2pz0b0I6uxXQKnVw,Santa Barbara Dental Care,Santa Barbara,CA,4.0,47,"Health & Medical, Dentists, Cosmetic Dentists, Oral Surgeons, Periodontists, Endodontists, Prosthodontists, General Dentistry"
3644,WKocDO5GiOvu7vTc5toixQ,Robert W Olson,Santa Barbara,CA,4.5,6,"Lawyers, Tax Law, Real Estate Law, Professional Services, Estate Planning Law"
3645,Wd7CqWk-owVbcLzYNwDysQ,"Rebecca Golgert, MD",Santa Barbara,CA,4.5,9,"Doctors, Health & Medical, Ear Nose & Throat"
3646,BcNK_inbhR6nNKnBoWNplg,Nail Palace,Santa Barbara,CA,2.5,35,"Beauty & Spas, Nail Salons"
3647,UDo0TSOsJjqC2B9IQHGB3g,Nikka Japanese Market,Goleta,CA,4.5,41,"International Grocery, Imported Food, Grocery, Ethnic Food, Specialty Food, Food"
3648,MZ84W6tVI7QDp5jA74SeLg,Sofa Collection Jan Bixler Designs,Carpinteria,CA,4.0,15,"Furniture Stores, Shopping, Home & Garden"
3649,5dF_EDBit8ChzpjjjZxZig,Curtis Carpets,Santa Barbara,CA,3.5,5,"Home Services, Carpeting, Flooring, Carpet Installation"
3650,honAKEECOtQt7boC6JOBXw,Aikido Kenkyukai Santa Barbara,Santa Barbara,CA,5.0,7,"Gyms, Sports Clubs, Qi Gong, Chinese Martial Arts, Active Life, Fitness & Instruction, Martial Arts, Tai Chi"
3651,-BdYhP-12elmFV7oB1iv4A,Corner Tap Room,Santa Barbara,CA,5.0,41,"Restaurants, Gastropubs, Cocktail Bars, Bars, American (New), Nightlife, Beer Bar, American (Traditional)"
3652,LF345DbujTmE6r3roQtB_A,Westside Auto Repair,Santa Barbara,CA,5.0,17,"Auto Parts & Supplies, Automotive, Transmission Repair, Hotels & Travel, Car Rental, Tires, Auto Repair"
3653,Skad3rg44FonIhq7eDQWzw,Muller & Goss,Santa Barbara,CA,4.5,6,"Automotive, Auto Repair"
3654,UiX-vqmpDPrZGVYzAo91BQ,Rosie's Cleaning,Summerland,CA,2.5,17,"Contractors, Office Cleaning, Home Services, Home Cleaning, Professional Services, Home Organization"
3655,307rqXFYS7LxhJgjoUIIiA,Arthur Murray Dance Studio Santa Barbara,Santa Barbara,CA,4.5,24,"Performing Arts, Adult Education, Fitness & Instruction, Specialty Schools, Education, Arts & Entertainment, Dance Studios, Dance Schools, Active Life"
3656,DO1Vif7m5iTjNRiTWM3oww,Economy Upholstery,Santa Barbara,CA,3.5,14,"Automotive, Local Services, Home Services, Furniture Reupholstery, Auto Upholstery, Interior Design"
3657,VafFgSte05Q2erUYIxINSQ,City of Santa Barbara,Santa Barbara,CA,4.0,72,"Local Flavor, Public Services & Government"
3658,dytaCbK9750lx2PehZ7UHQ,SPE Painting,Truckee,CA,5.0,6,"Home Services, Professional Services, Painters, Local Services, Snow Removal, Refinishing Services"
3659,DxxT34IDNdEL97P434GNVA,Santa Barbara International Film Festival,Santa Barbara,CA,4.5,8,"Festivals, Arts & Entertainment"
3660,37akk-hshJFkvd9Jv_XiWw,Gunnar Schwartz Plumbing,Santa Barbara,CA,5.0,5,"Water Heater Installation/Repair, Home Services, Plumbing"
3661,iZVfWpijwWyX_WR7hQyG9A,"Laurie Counihan-Childs, OMD, DHM",Santa Barbara,CA,5.0,6,"Traditional Chinese Medicine, Health & Medical, Nutritionists, Acupuncture, Naturopathic/Holistic, Doctors"
3662,IIVog20aqtJkas8jxtXg8w,Tru Music Lighting & Photo Booth,Santa Barbara,CA,5.0,5,"Photo Booth Rentals, DJs, Event Planning & Services"
3663,nMr4kVKrEedXh-mN8LUUJA,Art Essentials,Santa Barbara,CA,4.0,36,"Shopping, Arts & Crafts, Art Supplies, Framing"
3664,ty7akyarO89CLNFjArzLMQ,Music Alley,Santa Barbara,CA,4.0,7,"Lounges, Bars, Musicians, Music Venues, Nightlife, Food, Arts & Entertainment, Event Planning & Services, Beer, Wine & Spirits"
3665,Faks47TWwTjKgqR_dUoqbw,Red Wing Shoe Store,Santa Barbara,CA,4.0,22,"Shoe Stores, Fashion, Shopping"
3666,b53S2wBcHmHEiJkAv3bC4g,Rosie's Cleaning Service,Santa Barbara,CA,3.5,18,"Home Services, Home Cleaning"
3667,q0DRuEAxE5i57xNSTrDP4Q,Naan Stop,Isla Vista,CA,3.5,323,"Indian, Food, Restaurants, Bubble Tea, Pakistani, Fast Food"
3668,1jEUHZ9DwT_i0bDg9wb50w,Bob Jarrett Range Rover & Aston Martin Service,Santa Barbara,CA,4.5,13,"Automotive, Auto Repair"
3669,Nr-rq1R1l6SLy8nrhEOalw,Chase Bank,Montecito,CA,4.0,8,"Financial Services, Banks & Credit Unions"
3670,GWvpBU-8m0-a4QJuQU4W0w,Paradise Trading Post,Santa Barbara,CA,4.0,7,"Shopping, Books, Mags, Music & Video, Vinyl Records"
3671,TTKxzbRCbNit5LmL9taxLw,Alaska Airlines,Santa Barbara,CA,2.5,8,"Transportation, Hotels & Travel, Airlines"
3672,lNkxXDcNoHBpWDNPoZesYw,Caruso's,Montecito,CA,4.0,88,"Vegan, Restaurants, Italian"
3673,D2ZQeoWrx8bmSKddjCLC3Q,Appliance Repair Santa Barbara,Santa Barbara,CA,1.0,6,"Appliances & Repair, Local Services"
3674,tSvEHCTrL7lSGJm-2Q46Zw,Santa Barbara Green Clean,Santa Barbara,CA,3.5,12,"Professional Services, Hotels & Travel, Office Cleaning, Home Cleaning, Home Organization, Home Services, Vacation Rentals"
